siteenergyusekbtu,totalghgemissions,yearbuilt,is_using_electricitykWh,is_using_naturalgaskWh,is_using_steamusekWh,largestpropertyusetypegfa,numberofbuildings,numberoffloors,propertygfabuildings,buildingtype,primarypropertytype
1245187.5,8.68,1906.0,1,0,0,36019.0,1.0,2.0,46800.0,NonResidential,Retail Store
2067352.5,14.63,1979.0,1,1,0,39000.0,1.0,3.0,37350.0,NonResidential,Small- and Mid-Sized Office
1345025.75,28.81,1908.0,1,1,0,21600.0,1.0,3.0,28800.0,NonResidential,Small- and Mid-Sized Office
1458617.125,40.28,1900.0,1,1,0,19132.0,1.0,3.0,23015.0,Multifamily LR (1-4),Low-Rise Multifamily
2214469.5,47.84,2000.0,1,1,0,22129.0,1.0,6.0,36676.0,Multifamily MR (5-9),Mid-Rise Multifamily
1696978.75,60.43,1954.0,1,1,0,26556.0,1.0,3.0,28584.0,NonResidential,Small- and Mid-Sized Office
1560461.75,33.78,1931.0,1,1,0,26270.0,1.0,2.0,26270.0,NonResidential,Retail Store
2385395.0,16.63,1926.0,1,0,0,49800.0,1.0,3.0,49800.0,NonResidential,Small- and Mid-Sized Office
3288836.0,154.89,1923.0,1,1,0,33440.0,1.0,3.0,33440.0,Multifamily LR (1-4),Low-Rise Multifamily
418348.5,2.92,1954.0,1,0,0,12960.0,1.0,2.0,22616.0,NonResidential,Mixed Use Property
2443065.25,66.29,1990.0,1,1,0,57800.0,1.0,5.0,57800.0,NonResidential,Hotel
4188660.5,151.36,1994.0,1,1,0,69590.0,1.0,6.0,69590.0,Multifamily MR (5-9),Mid-Rise Multifamily
14168729.0,369.68,1990.0,1,1,0,226500.0,1.0,26.0,321050.0,Multifamily HR (10+),High-Rise Multifamily
3644982.25,25.41,2000.0,1,0,0,142497.0,1.0,7.0,192077.0,Multifamily MR (5-9),Mid-Rise Multifamily
6485203.0,174.99,2008.0,1,1,0,143183.0,1.0,7.0,203940.0,Multifamily MR (5-9),Mid-Rise Multifamily
785052.875,23.27,1918.0,1,1,0,21284.0,1.0,3.0,21284.0,Multifamily LR (1-4),Low-Rise Multifamily
968698.3125,6.75,1908.0,1,0,0,37367.0,1.0,5.0,48786.0,Multifamily MR (5-9),Mid-Rise Multifamily
2001936.5,47.32,2002.0,1,1,0,37924.0,1.0,6.0,98222.0,Multifamily MR (5-9),Mid-Rise Multifamily
1858224.625,12.95,1955.0,1,0,0,31160.0,1.0,2.0,31890.0,NonResidential,Other
1441900.5,41.69,1925.0,1,0,1,25920.0,1.0,2.0,30438.0,NonResidential,Small- and Mid-Sized Office
3532966.5,126.78,1923.0,1,1,0,22381.0,1.0,3.0,22381.0,NonResidential,Restaurant
22591288.0,594.48,2001.0,1,1,0,538339.0,1.0,31.0,398513.0,Multifamily HR (10+),High-Rise Multifamily
33268410.0,1266.06,1926.0,1,1,0,40584.0,0.0,4.0,49249.0,NonResidential,Laboratory
439521.0938,11.14,1925.0,1,1,0,13940.0,1.0,1.0,23562.0,NonResidential,Retail Store
1135172.25,24.48,1991.0,1,1,0,25129.0,1.0,6.0,41030.0,Multifamily MR (5-9),Mid-Rise Multifamily
2926089.5,100.71,2002.0,1,1,0,37224.0,1.0,6.0,41359.0,Multifamily MR (5-9),Mid-Rise Multifamily
3834440.0,26.78,1989.0,1,1,0,113269.0,1.0,5.0,188715.0,Multifamily MR (5-9),Mid-Rise Multifamily
684941.375,4.77,1925.0,1,0,0,23989.0,1.0,3.0,23989.0,Multifamily LR (1-4),Low-Rise Multifamily
1553208.375,10.83,1952.0,1,1,0,26670.0,1.0,4.0,26670.0,NonResidential,Medical Office
1044220.625,7.28,1991.0,1,0,0,29948.0,1.0,6.0,41834.0,Multifamily MR (5-9),Mid-Rise Multifamily
2195828.0,99.44,1922.0,1,1,0,34060.0,1.0,3.0,34060.0,Multifamily LR (1-4),Low-Rise Multifamily
3095882.0,86.02,1922.0,1,1,0,38939.0,1.0,2.0,37740.0,Nonresidential COS,Other
8233527.5,78.36,1998.0,1,1,0,277950.0,1.0,6.0,328947.0,Multifamily MR (5-9),Mid-Rise Multifamily
3603765.25,25.12,2000.0,1,0,0,132400.0,1.0,6.0,119764.0,Multifamily MR (5-9),Mid-Rise Multifamily
2400507.25,103.18,1925.0,1,1,0,40636.0,1.0,3.0,44736.0,Multifamily LR (1-4),Low-Rise Multifamily
743748.5,5.18,1923.0,1,0,0,22400.0,1.0,3.0,22400.0,Multifamily LR (1-4),Low-Rise Multifamily
3742915.0,26.09,1979.0,1,0,0,70200.0,1.0,13.0,70200.0,Multifamily HR (10+),High-Rise Multifamily
890977.8125,27.27,1929.0,1,1,0,21840.0,1.0,6.0,21840.0,Multifamily MR (5-9),Mid-Rise Multifamily
2204161.25,98.59,1925.0,1,1,0,27993.0,1.0,3.0,33880.0,Multifamily LR (1-4),Low-Rise Multifamily
17431872.0,658.76,1949.0,1,1,0,302922.0,1.0,18.0,326619.0,Multifamily HR (10+),High-Rise Multifamily
1067153.75,30.33,1965.0,1,1,0,14317.0,1.0,1.0,23752.0,NonResidential,Small- and Mid-Sized Office
2669564.25,72.78,1967.0,1,1,0,52668.0,1.0,4.0,44416.0,NonResidential,Hotel
2547848.0,30.6,2006.0,1,1,0,8969.0,1.0,2.0,10925.0,NonResidential,Mixed Use Property
1494727.0,23.82,2002.0,1,1,0,23580.0,1.0,8.0,34080.0,Multifamily MR (5-9),Mid-Rise Multifamily
9851937.0,165.86,1994.0,1,1,0,184567.0,1.0,8.0,224732.0,Multifamily MR (5-9),Mid-Rise Multifamily
1827817.25,12.74,1914.0,1,0,0,53228.0,1.0,6.0,62607.0,Multifamily MR (5-9),Mid-Rise Multifamily
1308348.5,56.63,1930.0,1,1,0,24742.0,1.0,3.0,29765.0,Multifamily LR (1-4),Low-Rise Multifamily
2019672.875,93.68,1928.0,1,1,0,27182.0,1.0,4.0,27182.0,Multifamily LR (1-4),Low-Rise Multifamily
520765.8125,3.63,1969.0,1,0,0,22374.0,1.0,4.0,22374.0,Multifamily LR (1-4),Low-Rise Multifamily
3906967.0,73.2,1910.0,1,1,0,61802.0,1.0,4.0,61802.0,Multifamily LR (1-4),Low-Rise Multifamily
1332591.5,9.29,2002.0,1,0,0,26407.0,0.0,4.0,56473.0,Multifamily LR (1-4),Low-Rise Multifamily
1484853.75,35.2,1968.0,1,1,0,51490.0,1.0,8.0,51490.0,Multifamily MR (5-9),Mid-Rise Multifamily
1384558.625,9.65,1987.0,1,0,0,45348.0,1.0,4.0,45348.0,Multifamily LR (1-4),Low-Rise Multifamily
621649.6875,4.33,1964.0,1,0,0,26744.0,1.0,4.0,26744.0,Multifamily LR (1-4),Low-Rise Multifamily
694305.625,4.84,1987.0,1,0,0,30070.0,1.0,4.0,30060.0,Multifamily LR (1-4),Low-Rise Multifamily
1145535.75,36.43,1928.0,1,1,0,45991.0,1.0,2.0,45991.0,NonResidential,Worship Facility
5073665.0,86.66,2002.0,1,1,0,96540.0,1.0,5.0,119996.0,Multifamily MR (5-9),Mid-Rise Multifamily
574563.0,4.01,1997.0,1,0,0,23794.0,1.0,4.0,23794.0,Multifamily LR (1-4),Low-Rise Multifamily
1482554.375,10.34,1988.0,1,0,0,48996.0,1.0,4.0,48996.0,Multifamily LR (1-4),Low-Rise Multifamily
925293.3125,9.66,2007.0,1,1,0,35106.0,1.0,4.0,37090.0,Multifamily LR (1-4),Low-Rise Multifamily
1199359.875,14.83,1998.0,1,1,0,23533.0,1.0,3.0,23533.0,Multifamily LR (1-4),Low-Rise Multifamily
1928564.75,26.89,2001.0,1,1,0,45000.0,1.0,6.0,50098.0,Multifamily MR (5-9),Mid-Rise Multifamily
806615.0,5.62,1958.0,1,0,0,32612.0,1.0,3.0,32612.0,Multifamily LR (1-4),Low-Rise Multifamily
2363161.0,16.47,1971.0,1,0,0,58485.0,1.0,4.0,58485.0,Multifamily LR (1-4),Low-Rise Multifamily
2818073.0,19.65,1999.0,1,0,0,91617.0,1.0,3.0,147443.0,Multifamily LR (1-4),Low-Rise Multifamily
2213421.5,15.43,1988.0,1,0,0,49089.0,1.0,4.0,52654.0,Multifamily LR (1-4),Low-Rise Multifamily
605130.6875,4.22,1921.0,1,0,0,21499.0,1.0,3.0,21499.0,NonResidential,Residence Hall
1791071.375,13.91,1989.0,1,1,0,25021.0,1.0,2.0,20384.0,NonResidential,Small- and Mid-Sized Office
567280.625,3.95,1960.0,1,0,0,21528.0,1.0,4.0,21528.0,Multifamily LR (1-4),Low-Rise Multifamily
5238803.0,47.12,1956.0,1,1,0,31905.0,1.0,2.0,39265.0,NonResidential,Retail Store
6778694.0,63.61,1956.0,1,1,0,52784.0,1.0,2.0,54284.0,NonResidential,Retail Store
2545405.0,28.41,1956.0,1,1,0,21909.0,1.0,1.0,23409.0,NonResidential,Retail Store
4644178.0,47.66,1997.0,1,1,0,59396.0,1.0,1.0,63153.0,NonResidential,Retail Store
7311465.5,184.8,1980.0,1,1,0,174577.0,1.0,2.0,273154.0,Multifamily LR (1-4),Low-Rise Multifamily
2534873.5,17.67,1959.0,1,0,0,26157.0,1.0,3.0,26157.0,Multifamily LR (1-4),Low-Rise Multifamily
1587454.75,46.57,1961.0,1,1,0,30910.0,2.0,2.0,24100.0,NonResidential,Hotel
4475650.0,101.99,1923.0,1,1,0,19200.0,1.0,3.0,33600.0,NonResidential,Restaurant
1852926.625,40.38,1907.0,1,1,0,22050.0,1.0,3.0,39201.0,Multifamily LR (1-4),Low-Rise Multifamily
903301.3125,25.2,1909.0,1,1,0,12331.0,1.0,3.0,23568.0,Multifamily LR (1-4),Low-Rise Multifamily
1412896.0,66.82,1917.0,1,1,0,21130.0,1.0,3.0,21130.0,Multifamily LR (1-4),Low-Rise Multifamily
2090895.75,126.44,1914.0,1,1,1,36880.0,1.0,6.0,36880.0,Multifamily MR (5-9),Mid-Rise Multifamily
1857154.75,74.92,1927.0,1,0,1,25876.0,1.0,4.0,32356.0,NonResidential,Other
3993913.25,126.3,1960.0,1,1,0,61180.0,1.0,7.0,48220.0,NonResidential,Hotel
3460275.5,99.15,1978.0,1,1,0,32569.0,1.0,5.0,32256.0,NonResidential,Small- and Mid-Sized Office
15590743.0,332.85,2008.0,1,1,0,301346.0,1.0,27.0,340214.0,Multifamily HR (10+),Other
7821914.0,137.94,1970.0,1,1,0,121455.0,1.0,23.0,140241.0,Multifamily HR (10+),High-Rise Multifamily
4691945.5,119.63,1949.0,1,1,0,159820.0,4.0,3.0,159820.0,Multifamily LR (1-4),Low-Rise Multifamily
1971310.25,43.03,1968.0,1,1,0,60858.0,1.0,3.0,60858.0,Multifamily LR (1-4),Low-Rise Multifamily
883109.875,25.39,1990.0,1,1,0,27923.0,1.0,3.0,28033.0,Multifamily LR (1-4),Low-Rise Multifamily
1372574.75,9.57,1986.0,1,0,0,39816.0,1.0,3.0,39816.0,Multifamily LR (1-4),Low-Rise Multifamily
496477.3125,18.66,1910.0,1,1,0,23931.0,1.0,2.0,23931.0,NonResidential,Worship Facility
845961.375,32.64,1948.0,1,1,0,21393.0,1.0,2.0,21393.0,NonResidential,Worship Facility
7618626.5,303.36,1915.0,1,1,0,47814.0,1.0,6.0,150374.0,Multifamily MR (5-9),Mid-Rise Multifamily
1719814.625,36.28,2010.0,1,1,0,59103.0,1.0,6.0,63924.0,Multifamily MR (5-9),Mid-Rise Multifamily
991513.875,6.91,1956.0,1,0,0,20448.0,4.0,2.0,20400.0,Multifamily LR (1-4),Low-Rise Multifamily
1132489.625,33.23,1990.0,1,1,0,23146.0,1.0,2.0,47560.0,NonResidential,Mixed Use Property
1076733.25,34.98,2006.0,1,1,0,35696.0,1.0,6.0,62334.0,NonResidential,Senior Care Community
952895.625,6.64,1982.0,1,0,0,41644.0,1.0,4.0,41664.0,Multifamily LR (1-4),Low-Rise Multifamily
1500309.75,64.51,1930.0,1,1,0,20960.0,1.0,3.0,20960.0,NonResidential,Residence Hall
5364026.0,200.3,2012.0,1,1,0,36729.0,1.0,7.0,67403.0,Multifamily MR (5-9),Mid-Rise Multifamily
10593982.0,122.99,2008.0,1,1,0,414331.0,1.0,37.0,517164.0,Multifamily HR (10+),High-Rise Multifamily
2228675.5,79.58,1929.0,1,1,0,36050.0,1.0,5.0,30180.0,Multifamily MR (5-9),Mid-Rise Multifamily
717056.375,8.45,1910.0,1,1,0,28800.0,1.0,3.0,28800.0,NonResidential,University
1261536.75,38.87,1957.0,1,1,0,21600.0,1.0,2.0,21600.0,NonResidential,K-12 School
931148.625,6.49,1995.0,1,0,0,22860.0,1.0,3.0,22860.0,NonResidential,K-12 School
697397.875,4.86,1990.0,1,0,0,25490.0,1.0,4.0,25490.0,Multifamily LR (1-4),Low-Rise Multifamily
10614234.0,262.98,2010.0,1,1,0,387971.0,1.0,7.0,387971.0,Multifamily MR (5-9),Mid-Rise Multifamily
767297.8125,5.35,1966.0,1,0,0,25137.0,1.0,3.0,25137.0,Multifamily LR (1-4),Low-Rise Multifamily
888031.875,32.22,1972.0,1,1,0,26386.0,1.0,1.0,26366.0,NonResidential,Worship Facility
917194.625,6.39,1992.0,1,0,0,31236.0,0.0,4.0,31236.0,Multifamily LR (1-4),Low-Rise Multifamily
4230514.0,67.23,2005.0,1,1,0,140759.0,1.0,7.0,140759.0,Multifamily MR (5-9),Mid-Rise Multifamily
596242.1875,4.16,1999.0,1,0,0,22153.0,1.0,3.0,27119.0,Multifamily LR (1-4),Low-Rise Multifamily
860364.1875,23.59,1965.0,1,1,0,21732.0,1.0,2.0,21732.0,NonResidential,Worship Facility
1359764.875,9.48,1968.0,1,0,0,53285.0,1.0,3.0,60270.0,Multifamily LR (1-4),Low-Rise Multifamily
5885427.5,218.2,1968.0,1,1,0,160561.0,1.0,4.0,160561.0,Multifamily LR (1-4),Low-Rise Multifamily
1128208.125,7.87,1969.0,1,0,0,34678.0,1.0,4.0,34678.0,Multifamily LR (1-4),Low-Rise Multifamily
744244.6875,5.19,1977.0,1,0,0,22394.0,1.0,4.0,22394.0,Multifamily LR (1-4),Low-Rise Multifamily
5707529.5,155.54,2007.0,1,1,0,117242.0,1.0,6.0,145812.0,Multifamily MR (5-9),Mid-Rise Multifamily
350264.5938,6.69,1945.0,1,1,0,10495.0,1.0,1.0,21060.0,NonResidential,Mixed Use Property
1678458.75,37.31,1960.0,1,1,0,7387.0,1.0,4.0,20539.0,NonResidential,Mixed Use Property
601813.125,4.2,1985.0,1,0,0,22874.0,1.0,5.0,22874.0,Multifamily MR (5-9),Mid-Rise Multifamily
510528.5,3.56,1965.0,1,0,0,21469.0,1.0,3.0,21469.0,Multifamily LR (1-4),Low-Rise Multifamily
1928562.0,13.44,1984.0,1,0,0,50252.0,1.0,4.0,50252.0,Multifamily LR (1-4),Low-Rise Multifamily
593953.375,4.14,1978.0,1,0,0,20480.0,1.0,3.0,22824.0,Multifamily LR (1-4),Low-Rise Multifamily
1168017.75,8.14,1988.0,1,0,0,43180.0,1.0,3.0,57338.0,Multifamily LR (1-4),Low-Rise Multifamily
3185005.75,87.31,1928.0,1,1,0,93502.0,1.0,8.0,93502.0,Multifamily MR (5-9),Mid-Rise Multifamily
630214.3125,4.39,1909.0,1,0,0,12640.0,1.0,4.0,20260.0,Multifamily LR (1-4),Low-Rise Multifamily
813641.0,5.67,1900.0,1,0,0,32960.0,1.0,3.0,32960.0,NonResidential,Retail Store
688641.8125,4.8,1921.0,1,0,0,25096.0,1.0,3.0,29636.0,NonResidential,Other
716279.6875,4.99,1930.0,1,0,0,20571.0,1.0,3.0,20571.0,NonResidential,Hotel
620154.375,4.32,1956.0,1,0,0,23742.0,1.0,4.0,23742.0,Multifamily LR (1-4),Low-Rise Multifamily
635222.875,4.43,1964.0,1,0,0,22344.0,1.0,4.0,22344.0,Multifamily LR (1-4),Low-Rise Multifamily
585736.625,4.08,1981.0,1,0,0,21176.0,1.0,3.0,24492.0,Multifamily LR (1-4),Low-Rise Multifamily
682088.875,4.76,1962.0,1,0,0,31075.0,1.0,5.0,31075.0,Multifamily MR (5-9),Mid-Rise Multifamily
887017.125,6.18,1925.0,1,0,0,28700.0,1.0,3.0,28700.0,Multifamily LR (1-4),Low-Rise Multifamily
659368.625,15.97,1924.0,1,1,0,22542.0,1.0,3.0,22542.0,Multifamily LR (1-4),Low-Rise Multifamily
803533.3125,21.97,1923.0,1,1,0,24680.0,1.0,4.0,24680.0,Multifamily LR (1-4),Low-Rise Multifamily
2568377.75,63.68,1928.0,1,1,0,60799.0,1.0,8.0,63837.0,Multifamily MR (5-9),Mid-Rise Multifamily
3040195.5,118.37,1926.0,1,1,0,37800.0,1.0,2.0,47992.0,NonResidential,Worship Facility
1646088.5,59.61,1916.0,1,1,0,14206.0,1.0,3.0,22320.0,Multifamily LR (1-4),Low-Rise Multifamily
2717863.25,89.57,1993.0,1,1,0,22000.0,1.0,3.0,28572.0,NonResidential,Residence Hall
711594.0,4.96,1964.0,1,0,0,26639.0,1.0,4.0,26639.0,Multifamily LR (1-4),Low-Rise Multifamily
783355.125,5.46,1963.0,1,0,0,27671.0,1.0,4.0,34735.0,Multifamily LR (1-4),Low-Rise Multifamily
705948.3125,4.92,1963.0,1,0,0,20159.0,1.0,4.0,25568.0,Multifamily LR (1-4),Low-Rise Multifamily
945745.6875,26.21,1927.0,1,1,0,25904.0,1.0,3.0,25904.0,Multifamily LR (1-4),Low-Rise Multifamily
811907.625,5.66,1941.0,1,0,0,24548.0,1.0,3.0,24548.0,Multifamily LR (1-4),Low-Rise Multifamily
1884194.625,13.14,1970.0,1,0,0,53480.0,1.0,9.0,71827.0,Multifamily MR (5-9),Mid-Rise Multifamily
3897250.25,39.49,2008.0,1,1,0,141650.0,1.0,6.0,145350.0,Multifamily MR (5-9),Mid-Rise Multifamily
3091348.25,21.55,2004.0,1,0,0,114503.0,1.0,7.0,169931.0,Multifamily MR (5-9),Mid-Rise Multifamily
2885740.5,51.28,1998.0,1,1,0,69452.0,1.0,6.0,69452.0,Multifamily MR (5-9),Mid-Rise Multifamily
1144018.25,7.98,1999.0,1,0,0,47791.0,1.0,6.0,47791.0,Multifamily MR (5-9),Mid-Rise Multifamily
957419.6875,8.64,1969.0,1,1,0,29683.0,1.0,4.0,29683.0,Multifamily LR (1-4),Low-Rise Multifamily
1731455.75,43.57,2003.0,1,1,0,42077.0,1.0,8.0,40791.0,Multifamily MR (5-9),Mid-Rise Multifamily
2681050.5,52.09,1971.0,1,1,0,56319.0,1.0,5.0,56319.0,Multifamily MR (5-9),Mid-Rise Multifamily
623322.3125,4.35,1975.0,1,0,0,30948.0,1.0,4.0,30948.0,Multifamily LR (1-4),Low-Rise Multifamily
948224.625,6.61,1988.0,1,0,0,30786.0,1.0,4.0,39319.0,Multifamily LR (1-4),Low-Rise Multifamily
1604129.75,11.18,1984.0,1,0,0,41443.0,1.0,4.0,41443.0,Multifamily LR (1-4),Low-Rise Multifamily
3515821.0,24.51,1975.0,1,0,0,130709.0,1.0,3.0,130680.0,Multifamily LR (1-4),Low-Rise Multifamily
2882489.75,20.09,1982.0,1,0,0,150000.0,0.0,15.0,84240.0,NonResidential,Residence Hall
1128179.125,27.14,2000.0,1,1,0,30000.0,1.0,2.0,31386.0,NonResidential,Worship Facility
6689184.0,202.65,1989.0,1,1,0,96154.0,5.0,3.0,21500.0,Campus,K-12 School
2834238.5,19.76,1989.0,1,0,0,96578.0,1.0,5.0,140778.0,Multifamily MR (5-9),Mid-Rise Multifamily
606111.0,4.23,1961.0,1,0,0,28876.0,4.0,4.0,30834.0,Multifamily LR (1-4),Low-Rise Multifamily
464720.5938,3.24,2002.0,1,0,0,21536.0,1.0,5.0,21536.0,Multifamily MR (5-9),Mid-Rise Multifamily
1016146.875,7.08,1988.0,1,0,0,47873.0,2.0,4.0,47873.0,Multifamily LR (1-4),Low-Rise Multifamily
853314.5,5.95,1985.0,1,0,0,39581.0,1.0,4.0,39581.0,Multifamily LR (1-4),Low-Rise Multifamily
488515.4063,3.41,1989.0,1,0,0,21787.0,1.0,4.0,23177.0,Multifamily LR (1-4),Low-Rise Multifamily
1544388.5,10.77,1991.0,1,0,0,45319.0,1.0,5.0,54360.0,Multifamily MR (5-9),Mid-Rise Multifamily
2641681.75,20.08,2012.0,1,1,0,55000.0,1.0,2.0,57619.0,NonResidential,Small- and Mid-Sized Office
8690648.0,355.8,1925.0,1,1,1,96000.0,1.0,9.0,104000.0,NonResidential,Hotel
3321035.75,23.15,1981.0,1,0,0,58665.0,1.0,3.0,78374.0,NonResidential,Senior Care Community
2391566.25,16.67,1992.0,1,0,0,81732.0,1.0,4.0,121037.0,Multifamily LR (1-4),Low-Rise Multifamily
1841154.25,26.11,2007.0,1,1,0,16826.0,1.0,2.0,38784.0,NonResidential,Mixed Use Property
578854.125,4.04,1984.0,1,0,0,26568.0,1.0,4.0,26568.0,Multifamily LR (1-4),Low-Rise Multifamily
5249190.0,131.87,2007.0,1,1,0,165553.0,1.0,6.0,182494.0,Multifamily MR (5-9),Mid-Rise Multifamily
2167888.25,15.11,2007.0,1,0,0,113462.0,1.0,6.0,113462.0,Multifamily MR (5-9),Mid-Rise Multifamily
2177075.0,33.37,1969.0,1,1,0,21790.0,1.0,2.0,41790.0,NonResidential,Other
2178690.5,49.98,1900.0,1,1,0,37120.0,1.0,5.0,39960.0,NonResidential,Small- and Mid-Sized Office
90558.70313,0.63,1900.0,1,0,0,24000.0,1.0,5.0,33300.0,NonResidential,Warehouse
2147968.25,120.91,1926.0,1,1,1,36240.0,1.0,11.0,36240.0,NonResidential,Hotel
3042875.5,145.48,1922.0,1,1,1,39320.0,1.0,3.0,32360.0,NonResidential,Other
1606981.25,63.41,1907.0,1,1,0,41452.0,1.0,5.0,41452.0,Multifamily MR (5-9),Mid-Rise Multifamily
2735166.0,19.07,1908.0,1,0,0,41536.0,1.0,5.0,41536.0,NonResidential,Other
3300549.25,122.59,1916.0,1,1,0,45320.0,0.0,3.0,45320.0,Multifamily LR (1-4),Low-Rise Multifamily
3321603.0,130.58,1909.0,1,1,0,35820.0,1.0,6.0,35820.0,NonResidential,Hotel
1249939.25,15.9,2003.0,1,1,0,32063.0,1.0,4.0,42984.0,Multifamily LR (1-4),Low-Rise Multifamily
3987215.5,185.23,1922.0,1,1,0,57896.0,1.0,2.0,33462.0,NonResidential,K-12 School
2096835.5,89.29,1965.0,1,1,0,49744.0,1.0,3.0,49744.0,NonResidential,K-12 School
1411305.5,43.45,1923.0,1,1,0,19407.0,1.0,2.0,37816.0,NonResidential,Worship Facility
1354000.625,35.04,1926.0,1,1,0,7758.0,0.0,2.0,23315.0,NonResidential,Mixed Use Property
4265815.0,188.67,1930.0,1,1,0,6900.0,1.0,2.0,20700.0,NonResidential,Mixed Use Property
3093583.0,71.55,1979.0,1,1,0,64602.0,1.0,9.0,64602.0,Multifamily MR (5-9),Mid-Rise Multifamily
3343550.0,100.21,1948.0,1,1,0,26241.0,1.0,1.0,28397.0,NonResidential,Other
1906384.875,13.29,1946.0,1,0,0,25762.0,1.0,2.0,25762.0,NonResidential,Supermarket / Grocery Store
5149928.5,128.91,2010.0,1,1,0,127364.0,1.0,7.0,213016.0,Multifamily MR (5-9),Mid-Rise Multifamily
6118300.5,210.3,1984.0,1,1,0,50000.0,1.0,1.0,33334.0,NonResidential,Other
2686765.0,34.15,1981.0,1,1,0,45000.0,1.0,3.0,43387.0,NonResidential,Small- and Mid-Sized Office
908203.625,6.33,1960.0,1,0,0,28750.0,1.0,2.0,23983.0,Multifamily LR (1-4),Low-Rise Multifamily
614044.6875,4.28,1963.0,1,0,0,25891.0,1.0,4.0,29351.0,Multifamily LR (1-4),Low-Rise Multifamily
4358944.5,73.31,2003.0,1,1,0,52514.0,1.0,7.0,85990.0,Multifamily MR (5-9),Mixed Use Property
1118772.75,50.43,1920.0,1,1,0,25475.0,1.0,3.0,25475.0,Multifamily LR (1-4),Low-Rise Multifamily
1234573.875,8.61,1968.0,1,0,0,38212.0,1.0,3.0,40779.0,Multifamily LR (1-4),Low-Rise Multifamily
1093724.375,7.62,1965.0,1,0,0,30810.0,1.0,3.0,38328.0,Multifamily LR (1-4),Low-Rise Multifamily
267135.0938,1.86,1979.0,1,0,0,19271.0,1.0,1.0,39350.0,NonResidential,Mixed Use Property
6649938.0,178.46,2008.0,1,1,0,150092.0,1.0,6.0,193691.0,Multifamily MR (5-9),Mid-Rise Multifamily
3498214.75,134.57,1949.0,1,1,0,11000.0,0.0,1.0,22405.0,NonResidential,Other
3739029.75,69.15,1971.0,1,1,0,86283.0,1.0,7.0,86283.0,Multifamily MR (5-9),Mid-Rise Multifamily
2536760.75,17.68,2001.0,1,0,0,71073.0,1.0,6.0,57775.0,Multifamily MR (5-9),Mid-Rise Multifamily
9162048.0,261.09,2001.0,1,1,0,179623.0,3.0,5.0,227479.0,Multifamily MR (5-9),Mid-Rise Multifamily
1541897.875,10.75,1986.0,1,0,0,67624.0,1.0,3.0,67624.0,Multifamily LR (1-4),Low-Rise Multifamily
1361794.25,43.13,2013.0,1,1,0,32590.0,1.0,1.0,32590.0,SPS-District K-12,Other
1808401.375,12.61,1978.0,1,0,0,65000.0,1.0,4.0,73234.0,Multifamily LR (1-4),Low-Rise Multifamily
2249449.75,15.68,1988.0,1,0,0,54168.0,1.0,5.0,145018.0,Multifamily MR (5-9),Mid-Rise Multifamily
1811506.375,13.16,1985.0,1,1,0,61419.0,1.0,1.0,37500.0,NonResidential,Warehouse
2615247.75,33.92,1990.0,1,1,0,39000.0,1.0,2.0,39000.0,NonResidential,Medical Office
5089083.0,147.0,1924.0,1,1,0,14000.0,1.0,1.0,22180.0,NonResidential,Other
1423929.125,9.93,1984.0,1,0,0,44900.0,1.0,3.0,66885.0,Multifamily LR (1-4),Low-Rise Multifamily
738592.0,25.93,2007.0,1,1,0,15418.0,1.0,4.0,28560.0,Multifamily LR (1-4),Low-Rise Multifamily
1433573.25,9.99,1980.0,1,0,0,43490.0,1.0,3.0,52166.0,Multifamily LR (1-4),Low-Rise Multifamily
1219744.75,12.48,1969.0,1,1,0,19277.0,1.0,1.0,25920.0,NonResidential,Distribution Center
741287.1875,5.17,1953.0,1,0,0,25480.0,1.0,1.0,25480.0,NonResidential,Refrigerated Warehouse
2301043.75,19.93,1970.0,1,1,0,31000.0,1.0,2.0,31000.0,NonResidential,Warehouse
1467060.25,19.82,1961.0,1,1,0,17804.0,1.0,1.0,29740.0,NonResidential,Small- and Mid-Sized Office
433871.0,13.02,1954.0,1,1,0,20736.0,1.0,1.0,23236.0,NonResidential,Distribution Center
1921801.25,19.04,2009.0,1,1,0,29035.0,1.0,3.0,38075.0,NonResidential,Small- and Mid-Sized Office
3944933.5,46.75,1969.0,1,1,0,111176.0,1.0,7.0,139530.0,Multifamily MR (5-9),Mid-Rise Multifamily
2130673.75,63.06,1970.0,1,1,0,35500.0,1.0,2.0,39170.0,NonResidential,Small- and Mid-Sized Office
1441665.375,10.05,1977.0,1,0,0,66597.0,0.0,1.0,36070.0,Nonresidential COS,Other
1237655.25,40.51,2002.0,1,1,0,21169.0,1.0,5.0,25514.0,Multifamily MR (5-9),Mid-Rise Multifamily
117438.3984,0.82,1963.0,1,0,0,20047.0,1.0,2.0,20047.0,NonResidential,Other
1162007.625,8.1,1968.0,1,0,0,37080.0,1.0,3.0,37080.0,Multifamily LR (1-4),Low-Rise Multifamily
791035.5,5.51,2002.0,1,0,0,21772.0,0.0,3.0,22108.0,Multifamily LR (1-4),Low-Rise Multifamily
557863.6875,3.89,1914.0,1,0,0,20000.0,1.0,1.0,20000.0,NonResidential,Retail Store
248616.0,1.73,1955.0,1,0,0,32700.0,1.0,2.0,32400.0,NonResidential,Warehouse
1618535.75,11.28,2008.0,1,0,0,38682.0,1.0,4.0,84147.0,Multifamily LR (1-4),Mixed Use Property
