siteenergyusekbtu,totalghgemissions,yearbuilt,is_using_electricitykWh,is_using_naturalgaskWh,is_using_steamusekWh,largestpropertyusetypegfa,numberofbuildings,numberoffloors,propertygfabuildings,buildingtype,primarypropertytype
1859783.0,13.0,1957.0,1,0,0,51098.0,1.0,3.0,51098,Multifamily LR (1-4),Low-Rise Multifamily
1195351.0,8.0,1999.0,1,0,0,42952.0,1.0,6.0,57042,Multifamily MR (5-9),Mid-Rise Multifamily
14524386.0,712.0,1951.0,1,1,1,47000.0,1.0,1.0,47699,NonResidential,Other
25311526.0,1110.0,1945.0,1,0,1,228133.0,1.0,0.0,274568,NonResidential,Medical Office
1245924.0,62.0,1956.0,1,0,1,19658.0,1.0,3.0,21282,NonResidential,Small- and Mid-Sized Office
2718223.0,19.0,1982.0,1,0,0,,1.0,17.0,76855,Multifamily HR (10+),High-Rise Multifamily
3787648.0,26.0,1921.0,1,0,0,41022.0,1.0,2.0,41022,NonResidential,Other
1967434.0,22.0,1982.0,1,1,0,59165.0,1.0,4.0,93087,Multifamily LR (1-4),Low-Rise Multifamily
2299535.0,31.0,1965.0,1,1,0,52000.0,1.0,3.0,86835,Multifamily LR (1-4),Low-Rise Multifamily
3612527.0,38.0,1966.0,1,1,0,28109.0,1.0,2.0,28109,NonResidential,Other
3776252.0,26.0,1990.0,1,0,0,113994.0,3.0,4.0,128649,Multifamily LR (1-4),Low-Rise Multifamily
409578.0,3.0,1985.0,1,0,0,20590.0,1.0,3.0,20590,NonResidential,Small- and Mid-Sized Office
4217623.0,99.0,2010.0,1,1,0,124773.0,1.0,7.0,124773,Multifamily MR (5-9),Senior Care Community
530700.0,4.0,2001.0,1,0,0,16386.0,1.0,4.0,21388,Multifamily LR (1-4),Low-Rise Multifamily
1971236.0,14.0,2000.0,1,0,0,80250.0,1.0,6.0,103554,Multifamily MR (5-9),Mid-Rise Multifamily
113130.0,3.0,1977.0,1,1,0,21936.0,1.0,1.0,21936,NonResidential,Warehouse
1045838.0,44.0,1969.0,1,1,0,30139.0,1.0,1.0,30160,NonResidential,Other
563683.0,,1992.0,1,1,1,,,4.0,29357,Multifamily LR (1-4),Low-Rise Multifamily
703847.0,5.0,1991.0,1,0,0,24665.0,1.0,4.0,28645,Multifamily LR (1-4),Low-Rise Multifamily
923493.0,13.0,1991.0,1,1,0,24813.0,1.0,4.0,34544,Multifamily LR (1-4),Low-Rise Multifamily
604183.0,4.0,1960.0,1,0,0,22195.0,1.0,3.0,22195,Multifamily LR (1-4),Low-Rise Multifamily
1999040.0,40.0,1976.0,1,1,0,72155.0,1.0,5.0,72155,Multifamily MR (5-9),Mid-Rise Multifamily
9546165.0,295.0,1909.0,1,1,0,42939.0,1.0,11.0,111137,NonResidential,Mixed Use Property
629027.0,4.0,1989.0,1,0,0,30080.0,1.0,3.0,30080,Multifamily LR (1-4),Low-Rise Multifamily
14361382.0,352.0,1993.0,1,1,0,305179.0,1.0,25.0,255205,Multifamily HR (10+),High-Rise Multifamily
493000.0,3.0,1963.0,1,0,0,20467.0,1.0,4.0,20467,Multifamily LR (1-4),Low-Rise Multifamily
1509292.0,38.0,1997.0,1,1,0,28347.0,1.0,1.0,40189,NonResidential,Other
3046543.0,21.0,1988.0,1,0,0,49334.0,1.0,2.0,66484,NonResidential,Small- and Mid-Sized Office
1356875.0,62.0,1959.0,1,0,1,24155.0,1.0,3.0,25151,NonResidential,Small- and Mid-Sized Office
2640980.0,112.0,1928.0,1,1,0,35770.0,1.0,6.0,35770,NonResidential,Hotel
2746152.0,125.0,1925.0,1,1,0,51900.0,1.0,5.0,51900,Multifamily MR (5-9),Mid-Rise Multifamily
3239754.0,101.0,1928.0,1,1,0,48006.0,1.0,9.0,48006,NonResidential,Hotel
5144392.0,147.0,1960.0,1,1,0,16000.0,1.0,2.0,29631,NonResidential,Mixed Use Property
1625309.0,46.0,1989.0,1,1,0,20695.0,1.0,2.0,23472,NonResidential,Small- and Mid-Sized Office
2796425.0,111.0,1973.0,1,1,0,20424.0,1.0,2.0,21315,Nonresidential COS,Small- and Mid-Sized Office
924438.0,32.0,1996.0,1,1,0,23821.0,1.0,5.0,23821,Multifamily MR (5-9),Mid-Rise Multifamily
1703505.0,12.0,1980.0,1,0,0,53290.0,1.0,11.0,53290,Multifamily HR (10+),High-Rise Multifamily
727704.0,5.0,1991.0,1,0,0,32040.0,1.0,4.0,32040,Multifamily LR (1-4),Low-Rise Multifamily
835093.0,6.0,1985.0,1,0,0,22298.0,1.0,4.0,22716,Multifamily LR (1-4),Low-Rise Multifamily
1820815.0,45.0,1967.0,1,1,0,33292.0,1.0,4.0,43477,Multifamily LR (1-4),Low-Rise Multifamily
644081.0,5.0,1930.0,1,1,0,25845.0,1.0,5.0,31040,Multifamily MR (5-9),Mid-Rise Multifamily
2081073.0,15.0,1982.0,1,0,0,87864.0,1.0,4.0,87864,Multifamily LR (1-4),Low-Rise Multifamily
570229.0,7.0,1982.0,1,1,0,25357.0,1.0,4.0,25357,Multifamily LR (1-4),Low-Rise Multifamily
1177380.0,35.0,1975.0,1,1,0,24084.0,1.0,4.0,24084,Multifamily LR (1-4),Low-Rise Multifamily
829441.0,24.0,1915.0,1,1,0,24280.0,1.0,4.0,24280,Multifamily LR (1-4),Low-Rise Multifamily
888594.0,6.0,1958.0,1,0,0,36732.0,1.0,4.0,36732,Multifamily LR (1-4),Low-Rise Multifamily
1790149.0,80.0,1929.0,1,1,0,41669.0,1.0,4.0,41137,Multifamily LR (1-4),Low-Rise Multifamily
740230.0,25.0,1913.0,1,1,0,21234.0,1.0,3.0,21234,Multifamily LR (1-4),Low-Rise Multifamily
652430.0,5.0,1962.0,1,0,0,25671.0,1.0,5.0,29454,Multifamily MR (5-9),Mid-Rise Multifamily
602191.0,4.0,1962.0,1,0,0,25596.0,1.0,4.0,25596,Multifamily LR (1-4),Low-Rise Multifamily
999924.0,42.0,1948.0,1,1,0,23120.0,1.0,3.0,23120,Multifamily LR (1-4),Low-Rise Multifamily
1313366.0,9.0,1958.0,1,0,0,39212.0,1.0,6.0,39212,Multifamily MR (5-9),Mid-Rise Multifamily
536512.0,4.0,1960.0,1,0,0,22093.0,1.0,4.0,22093,Multifamily LR (1-4),Low-Rise Multifamily
679566.0,5.0,1906.0,1,0,0,15900.0,1.0,2.0,22113,Multifamily LR (1-4),Low-Rise Multifamily
2190460.0,24.0,1984.0,1,1,0,36867.0,1.0,4.0,41298,NonResidential,Small- and Mid-Sized Office
982154.0,7.0,1914.0,1,0,0,40370.0,1.0,4.0,40370,Multifamily LR (1-4),Low-Rise Multifamily
3245598.0,145.0,1924.0,1,1,0,48320.0,1.0,4.0,51150,Multifamily LR (1-4),Low-Rise Multifamily
5838129.0,251.0,1950.0,1,1,0,83306.0,1.0,8.0,129860,Multifamily MR (5-9),Mid-Rise Multifamily
1158549.0,8.0,1968.0,1,0,0,35796.0,1.0,4.0,35796,Multifamily LR (1-4),Low-Rise Multifamily
1748630.0,22.0,1979.0,1,1,0,34030.0,1.0,3.0,34030,NonResidential,Small- and Mid-Sized Office
2082755.0,16.0,1975.0,1,1,0,58795.0,1.0,3.0,72671,Multifamily LR (1-4),Low-Rise Multifamily
678980.0,5.0,1967.0,1,0,0,22382.0,1.0,2.0,22382,Multifamily LR (1-4),Low-Rise Multifamily
671005.0,5.0,1977.0,1,0,0,23810.0,1.0,3.0,27639,Multifamily LR (1-4),Low-Rise Multifamily
2302943.0,38.0,1970.0,1,1,0,101613.0,1.0,2.0,101613,Multifamily LR (1-4),Low-Rise Multifamily
900973.0,6.0,1986.0,1,0,0,30942.0,1.0,3.0,30942,Multifamily LR (1-4),Low-Rise Multifamily
9313513.0,334.0,1902.0,1,1,0,19232.0,1.0,2.0,20398,NonResidential,Restaurant
1642472.0,39.0,1952.0,1,1,0,41308.0,1.0,1.0,41308,NonResidential,Distribution Center
1208169.0,8.0,1907.0,1,0,0,38407.0,1.0,4.0,38407,Multifamily LR (1-4),Low-Rise Multifamily
2552098.0,115.0,1930.0,1,1,0,36751.0,1.0,3.0,36751,Multifamily LR (1-4),Low-Rise Multifamily
2504814.0,92.0,1978.0,1,1,0,39888.0,1.0,4.0,39888,Multifamily LR (1-4),Low-Rise Multifamily
709210.0,5.0,2000.0,1,0,0,30833.0,1.0,3.0,30833,Multifamily LR (1-4),Low-Rise Multifamily
825717.0,6.0,2001.0,1,1,0,28453.0,1.0,6.0,28453,Multifamily MR (5-9),Mid-Rise Multifamily
669218.0,5.0,1966.0,1,0,0,28291.0,1.0,7.0,28291,Multifamily MR (5-9),Mid-Rise Multifamily
897360.0,6.0,1999.0,1,0,0,39350.0,1.0,4.0,34459,Multifamily LR (1-4),Low-Rise Multifamily
1568668.0,34.0,2002.0,1,1,0,40025.0,1.0,6.0,40025,Multifamily MR (5-9),Mid-Rise Multifamily
783209.0,5.0,1981.0,1,0,0,25012.0,1.0,8.0,25012,Multifamily MR (5-9),Mid-Rise Multifamily
1243201.0,34.0,1968.0,1,1,0,35750.0,1.0,7.0,30709,Multifamily MR (5-9),Mid-Rise Multifamily
865348.0,6.0,1984.0,1,0,0,34726.0,1.0,5.0,34726,Multifamily MR (5-9),Mid-Rise Multifamily
1190734.0,8.0,1980.0,1,0,0,49106.0,1.0,3.0,49106,Multifamily LR (1-4),Low-Rise Multifamily
676500.0,5.0,1965.0,1,0,0,24754.0,1.0,3.0,24754,Multifamily LR (1-4),Low-Rise Multifamily
788659.0,6.0,2002.0,1,0,0,32360.0,1.0,3.0,30870,Multifamily LR (1-4),Low-Rise Multifamily
1739287.0,12.0,2001.0,1,0,0,78669.0,1.0,7.0,109284,Multifamily MR (5-9),Mid-Rise Multifamily
789210.0,18.0,1999.0,1,1,0,28766.0,1.0,4.0,28766,Multifamily LR (1-4),Low-Rise Multifamily
690259.0,5.0,1981.0,1,0,0,24570.0,1.0,4.0,24570,Multifamily LR (1-4),Low-Rise Multifamily
1501112.0,12.0,2007.0,1,1,0,39432.0,1.0,5.0,50749,Multifamily MR (5-9),Mid-Rise Multifamily
3304112.0,26.0,2007.0,1,1,0,82368.0,1.0,6.0,91520,Multifamily MR (5-9),Mid-Rise Multifamily
1006990.0,7.0,2004.0,1,1,0,53931.0,1.0,4.0,51376,Multifamily LR (1-4),Low-Rise Multifamily
1516832.0,45.0,2003.0,1,1,0,39962.0,1.0,7.0,39962,Multifamily MR (5-9),Mid-Rise Multifamily
769771.0,5.0,1913.0,1,0,0,12000.0,1.0,3.0,43878,NonResidential,Mixed Use Property
873711.0,16.0,1912.0,1,1,0,34976.0,1.0,3.0,34976,NonResidential,Other
1351809.0,61.0,1947.0,1,1,0,22604.0,1.0,3.0,22604,Multifamily LR (1-4),Low-Rise Multifamily
2942891.0,138.0,1909.0,1,1,0,46296.0,1.0,4.0,46296,Multifamily LR (1-4),Low-Rise Multifamily
961476.0,25.0,1929.0,1,1,0,31400.0,1.0,3.0,31400,Multifamily LR (1-4),Low-Rise Multifamily
2338568.0,41.0,1970.0,1,1,0,44547.0,1.0,9.0,54820,Multifamily MR (5-9),Mid-Rise Multifamily
761505.0,5.0,1960.0,1,0,0,37296.0,1.0,6.0,44016,Multifamily MR (5-9),Mid-Rise Multifamily
1648730.0,75.0,1930.0,1,1,0,31552.0,1.0,3.0,31552,Multifamily LR (1-4),Low-Rise Multifamily
1355063.0,59.0,1925.0,1,1,0,29533.0,1.0,3.0,29533,Multifamily LR (1-4),Low-Rise Multifamily
1493132.0,69.0,1930.0,1,1,0,20688.0,1.0,3.0,20688,Multifamily LR (1-4),Low-Rise Multifamily
1385976.0,63.0,1946.0,1,1,0,22972.0,1.0,3.0,22972,Multifamily LR (1-4),Low-Rise Multifamily
1342943.0,9.0,1985.0,1,0,0,49034.0,1.0,4.0,49034,Multifamily LR (1-4),Low-Rise Multifamily
611912.0,4.0,1962.0,1,0,0,27008.0,1.0,4.0,33164,Multifamily LR (1-4),Low-Rise Multifamily
4409882.0,185.0,1955.0,1,1,0,75086.0,1.0,6.0,88422,Multifamily MR (5-9),Mid-Rise Multifamily
910639.0,41.0,1907.0,1,1,0,34498.0,1.0,4.0,34498,Multifamily LR (1-4),Low-Rise Multifamily
1566177.0,11.0,1985.0,1,0,0,56074.0,1.0,4.0,56074,Multifamily LR (1-4),Low-Rise Multifamily
1228837.0,9.0,1981.0,1,0,0,43132.0,1.0,4.0,43132,Multifamily LR (1-4),Low-Rise Multifamily
680396.0,5.0,1968.0,1,0,0,25671.0,1.0,5.0,25671,Multifamily MR (5-9),Mid-Rise Multifamily
882759.0,6.0,1993.0,1,0,0,31379.0,1.0,4.0,31379,Multifamily LR (1-4),Low-Rise Multifamily
792939.0,6.0,1969.0,1,0,0,24052.0,1.0,4.0,24052,Multifamily LR (1-4),Low-Rise Multifamily
2059083.0,14.0,2003.0,1,0,0,72985.0,1.0,6.0,119355,Multifamily MR (5-9),Mid-Rise Multifamily
985402.0,34.0,1957.0,1,1,0,38255.0,1.0,1.0,38255,NonResidential,Warehouse
34012980.0,566.0,1955.0,1,1,0,260241.0,23.0,1.0,260241,Campus,Other
4042958.0,28.0,1970.0,1,0,0,144779.0,1.0,4.0,144779,Multifamily LR (1-4),Low-Rise Multifamily
536643.0,10.0,1967.0,1,1,0,20000.0,1.0,3.0,20210,Multifamily LR (1-4),Low-Rise Multifamily
1464009.0,60.0,1956.0,1,1,0,21708.0,2.0,2.0,21708,Multifamily LR (1-4),Low-Rise Multifamily
1388812.0,10.0,2006.0,1,0,0,42762.0,1.0,2.0,55842,Multifamily LR (1-4),Low-Rise Multifamily
3971960.0,28.0,1970.0,1,0,0,108000.0,1.0,12.0,81857,Multifamily HR (10+),High-Rise Multifamily
1258978.0,53.0,1929.0,1,1,0,23875.0,1.0,4.0,23875,Multifamily LR (1-4),Low-Rise Multifamily
485122.0,3.0,1999.0,1,0,0,21804.0,1.0,4.0,28467,Multifamily LR (1-4),Low-Rise Multifamily
2282551.0,59.0,1989.0,1,1,0,31325.0,1.0,3.0,48924,NonResidential,Small- and Mid-Sized Office
914489.0,12.0,2001.0,1,1,0,21642.0,1.0,6.0,22551,Multifamily MR (5-9),Mid-Rise Multifamily
943183.0,38.0,1989.0,1,1,0,21643.0,1.0,2.0,21643,Multifamily LR (1-4),Low-Rise Multifamily
585077.0,10.0,1994.0,1,1,0,22664.0,1.0,4.0,22660,Multifamily LR (1-4),Low-Rise Multifamily
3375092.0,31.0,1998.0,1,1,0,94506.0,1.0,8.0,139301,Multifamily MR (5-9),Mid-Rise Multifamily
1602084.0,11.0,1959.0,1,0,0,50333.0,1.0,4.0,32297,NonResidential,Small- and Mid-Sized Office
2520483.0,18.0,1986.0,1,0,0,34160.0,1.0,4.0,35526,NonResidential,Small- and Mid-Sized Office
666740.0,5.0,1969.0,1,0,0,17332.0,1.0,3.0,17956,NonResidential,Small- and Mid-Sized Office
1994968.0,14.0,2000.0,1,0,0,33705.0,1.0,3.0,35224,NonResidential,Small- and Mid-Sized Office
2765612.0,44.0,1968.0,1,1,0,49510.0,1.0,6.0,49510,Multifamily MR (5-9),Mid-Rise Multifamily
1034809.0,7.0,1977.0,1,0,0,22124.0,1.0,3.0,23664,Multifamily LR (1-4),Low-Rise Multifamily
1123073.0,8.0,2006.0,1,0,0,36628.0,1.0,3.0,41369,Multifamily LR (1-4),Low-Rise Multifamily
1934971.0,45.0,2006.0,1,1,0,56934.0,1.0,4.0,56334,Multifamily LR (1-4),Low-Rise Multifamily
5121586.0,25.0,2008.0,1,0,0,120513.0,1.0,3.0,144682,Multifamily LR (1-4),Senior Care Community
968026.0,27.0,1957.0,1,1,0,24224.0,1.0,2.0,24224,NonResidential,Worship Facility
400771.0,13.0,1963.0,1,1,0,23706.0,1.0,1.0,23706,NonResidential,Worship Facility
1406688.0,55.0,1963.0,1,1,0,27288.0,1.0,5.0,27288,Multifamily MR (5-9),Mid-Rise Multifamily
1964681.0,14.0,1963.0,1,0,0,28000.0,1.0,1.0,31900,NonResidential,Warehouse
3835202.0,179.0,1917.0,1,1,0,49000.0,1.0,1.0,49066,NonResidential,Other
1686262.0,61.0,1952.0,1,1,0,28293.0,1.0,3.0,30740,NonResidential,Worship Facility
783104.0,5.0,1962.0,1,0,0,21540.0,1.0,4.0,21540,Multifamily LR (1-4),Low-Rise Multifamily
12549118.0,89.0,1947.0,1,1,0,332900.0,1.0,2.0,332900,Multifamily LR (1-4),Low-Rise Multifamily
2842820.0,56.0,1959.0,1,1,0,42760.0,1.0,1.0,67450,NonResidential,Supermarket / Grocery Store
3996542.0,80.0,2006.0,1,1,0,39469.0,1.0,6.0,56035,Multifamily MR (5-9),Mid-Rise Multifamily
3608956.0,88.0,1987.0,1,1,0,120693.0,1.0,4.0,112150,Multifamily LR (1-4),Low-Rise Multifamily
882896.0,6.0,1948.0,1,0,0,46970.0,1.0,1.0,46970,NonResidential,Warehouse
1035555.0,16.0,1931.0,1,1,0,18133.0,1.0,1.0,47554,NonResidential,Warehouse
1234096.0,61.0,1979.0,1,1,0,43016.0,1.0,2.0,37616,NonResidential,Small- and Mid-Sized Office
1055033.0,22.0,1931.0,1,1,0,8711.0,1.0,1.0,24196,NonResidential,Mixed Use Property
638507.0,25.0,1940.0,1,1,0,20671.0,1.0,2.0,20671,NonResidential,Small- and Mid-Sized Office
713893.0,5.0,1985.0,1,0,0,20125.0,1.0,2.0,24150,Multifamily LR (1-4),Low-Rise Multifamily
499829.0,14.0,1927.0,1,1,0,21600.0,1.0,1.0,21600,NonResidential,Warehouse
1131615.0,40.0,2000.0,1,1,0,19189.0,1.0,4.0,21754,Multifamily LR (1-4),Low-Rise Multifamily
899266.0,19.0,1997.0,1,1,0,24589.0,1.0,3.0,29378,Multifamily LR (1-4),Low-Rise Multifamily
866126.0,6.0,1977.0,1,0,0,35844.0,1.0,1.0,35844,NonResidential,Worship Facility
1639136.0,19.0,1916.0,1,1,0,19896.0,1.0,3.0,31774,NonResidential,Small- and Mid-Sized Office
2917788.0,80.0,2006.0,1,1,0,67842.0,1.0,4.0,106218,Multifamily LR (1-4),Low-Rise Multifamily
7564643.0,152.0,1997.0,1,1,0,154063.0,1.0,5.0,217146,Multifamily MR (5-9),Mid-Rise Multifamily
921786.0,6.0,1979.0,1,0,0,33852.0,1.0,2.0,33852,Multifamily LR (1-4),Low-Rise Multifamily
505601.0,4.0,1976.0,1,0,0,17514.0,1.0,3.0,20599,Multifamily LR (1-4),Low-Rise Multifamily
2496808.0,17.0,1965.0,1,0,0,66150.0,1.0,11.0,54860,Multifamily HR (10+),High-Rise Multifamily
817696.0,6.0,1926.0,1,0,0,25507.0,1.0,3.0,29896,Multifamily LR (1-4),Low-Rise Multifamily
1125887.0,8.0,1984.0,1,0,0,49291.0,1.0,3.0,49291,Multifamily LR (1-4),Low-Rise Multifamily
2630930.0,18.0,1972.0,1,0,0,97978.0,1.0,10.0,97978,Multifamily HR (10+),High-Rise Multifamily
9977330.0,291.0,2008.0,1,1,0,235146.0,1.0,6.0,371442,Multifamily MR (5-9),Mid-Rise Multifamily
505949.0,4.0,1964.0,1,0,0,21608.0,1.0,4.0,21608,Multifamily LR (1-4),Low-Rise Multifamily
905927.0,25.0,1991.0,1,1,0,24435.0,1.0,3.0,33733,Multifamily LR (1-4),Low-Rise Multifamily
709991.0,5.0,1953.0,1,0,0,26094.0,1.0,1.0,26094,NonResidential,Warehouse
1084554.0,8.0,1983.0,1,0,0,23687.0,1.0,2.0,23687,NonResidential,Small- and Mid-Sized Office
1435563.0,10.0,1983.0,1,0,0,24221.0,1.0,2.0,24221,NonResidential,Small- and Mid-Sized Office
5381105.0,38.0,1900.0,1,0,0,34550.0,1.0,2.0,57836,NonResidential,Mixed Use Property
3999505.0,128.0,1900.0,1,1,0,17526.0,1.0,2.0,32027,NonResidential,Small- and Mid-Sized Office
2805826.0,20.0,1906.0,1,0,0,35693.0,1.0,3.0,32160,NonResidential,Small- and Mid-Sized Office
3540226.0,110.0,1992.0,1,1,0,43336.0,1.0,3.0,40264,NonResidential,Other
2018386.0,50.0,1914.0,1,1,0,34425.0,1.0,3.0,34425,NonResidential,Small- and Mid-Sized Office
4354499.0,179.0,2009.0,1,1,0,94700.0,1.0,7.0,142586,Multifamily MR (5-9),Mid-Rise Multifamily
803938.0,20.0,1993.0,1,1,0,29358.0,1.0,6.0,29358,Multifamily MR (5-9),Mid-Rise Multifamily
1712280.0,15.0,1999.0,1,1,0,46893.0,1.0,6.0,92841,Multifamily MR (5-9),Mid-Rise Multifamily
1961582.0,14.0,1984.0,1,0,0,20106.0,1.0,3.0,28304,NonResidential,Medical Office
2594119.0,25.0,1981.0,1,1,0,62472.0,1.0,5.0,82082,Multifamily MR (5-9),Mid-Rise Multifamily
1203400.0,41.0,1995.0,1,1,0,33852.0,1.0,4.0,33852,Multifamily LR (1-4),Low-Rise Multifamily
4268054.0,92.0,1985.0,1,1,0,93207.0,1.0,13.0,154889,Multifamily HR (10+),High-Rise Multifamily
8819864.0,219.0,2004.0,1,1,0,163183.0,1.0,7.0,193946,Multifamily MR (5-9),Mid-Rise Multifamily
1280264.0,42.0,1990.0,1,1,0,15000.0,1.0,1.0,29619,NonResidential,Distribution Center
1034827.0,7.0,1968.0,1,0,0,34846.0,1.0,3.0,34846,Multifamily LR (1-4),Low-Rise Multifamily
1431784.0,54.0,1922.0,1,1,0,20700.0,1.0,2.0,21592,NonResidential,K-12 School
1872413.0,13.0,1980.0,1,0,0,62780.0,0.0,6.0,62538,Multifamily MR (5-9),Mid-Rise Multifamily
805644.0,20.0,1931.0,1,1,0,23923.0,1.0,2.0,23923,NonResidential,K-12 School
1748444.0,37.0,1907.0,1,1,0,16000.0,1.0,3.0,25200,NonResidential,Small- and Mid-Sized Office
1328461.0,9.0,1963.0,1,0,0,26899.0,1.0,2.0,28296,NonResidential,Small- and Mid-Sized Office
1527696.0,11.0,1982.0,1,0,0,81900.0,1.0,5.0,42360,Multifamily MR (5-9),Other
1570758.0,11.0,1998.0,1,0,0,40043.0,1.0,6.0,71597,Multifamily MR (5-9),Mid-Rise Multifamily
1965076.0,22.0,1999.0,1,1,0,25500.0,1.0,3.0,31357,NonResidential,Small- and Mid-Sized Office
1157976.0,8.0,1968.0,1,0,0,160000.0,1.0,1.0,160000,NonResidential,Distribution Center
4590246.0,175.0,1960.0,1,1,0,53550.0,1.0,1.0,53550,NonResidential,Warehouse
1628540.0,67.0,1924.0,1,1,0,32000.0,1.0,1.0,38412,NonResidential,Warehouse
545426.0,4.0,1930.0,1,0,0,25881.0,1.0,1.0,25881,NonResidential,Self-Storage Facility
2506928.0,17.0,1979.0,1,0,0,91560.0,1.0,5.0,91560,Multifamily MR (5-9),Mid-Rise Multifamily
941689.0,7.0,2001.0,1,0,0,22282.0,1.0,5.0,23286,Multifamily MR (5-9),Mid-Rise Multifamily
985967.0,7.0,1989.0,1,0,0,37456.0,1.0,4.0,37456,Multifamily LR (1-4),Low-Rise Multifamily
1802805.0,28.0,1963.0,1,1,0,50784.0,1.0,8.0,50784,Multifamily MR (5-9),Mid-Rise Multifamily
3356932.0,150.0,1960.0,1,1,0,38220.0,1.0,10.0,38220,Multifamily HR (10+),High-Rise Multifamily
798322.0,6.0,1981.0,1,0,0,35254.0,1.0,4.0,35251,Multifamily LR (1-4),Low-Rise Multifamily
655422.0,20.0,1953.0,1,1,0,24023.0,1.0,1.0,24291,NonResidential,Small- and Mid-Sized Office
1269848.0,9.0,1966.0,1,0,0,36544.0,1.0,1.0,36544,NonResidential,Warehouse
953432.0,23.0,1999.0,1,1,0,35456.0,1.0,4.0,35456,Multifamily LR (1-4),Low-Rise Multifamily
1324092.0,51.0,1949.0,1,1,0,20796.0,1.0,1.0,20796,NonResidential,Warehouse
659762.0,17.0,1947.0,1,1,0,13000.0,1.0,1.0,21349,NonResidential,Distribution Center
416886.0,3.0,1936.0,1,0,0,38500.0,1.0,1.0,38630,NonResidential,Warehouse
1832032.0,83.0,1950.0,1,1,0,19224.0,1.0,1.0,20724,NonResidential,Warehouse
4747404.0,33.0,1960.0,1,0,0,24109.0,1.0,1.0,24109,NonResidential,Other
4069302.0,28.0,1955.0,1,0,0,23419.0,1.0,1.0,25375,NonResidential,Refrigerated Warehouse
764094.0,22.0,1985.0,1,1,0,19373.0,1.0,1.0,22803,Nonresidential COS,Warehouse
4323672.0,157.0,1985.0,1,1,0,11550.0,1.0,1.0,23100,Nonresidential COS,Mixed Use Property
642645.0,4.0,1951.0,1,0,0,41550.0,1.0,1.0,41550,NonResidential,Refrigerated Warehouse
5804784.0,178.0,1994.0,1,1,0,54170.0,1.0,2.0,54170,NonResidential,Other
2203758.0,102.0,1912.0,1,1,0,42252.0,1.0,2.0,42252,NonResidential,K-12 School
21022288.0,405.0,1991.0,1,1,0,230970.0,10.0,0.0,230971,Campus,Other
863703.0,14.0,1955.0,1,1,0,23250.0,1.0,1.0,23100,NonResidential,Self-Storage Facility
440419.0,13.0,1981.0,1,1,0,22895.0,1.0,3.0,22895,NonResidential,Worship Facility
706880.0,7.0,1921.0,1,1,0,15000.0,1.0,3.0,22170,Multifamily LR (1-4),Low-Rise Multifamily
592221.0,4.0,1962.0,1,0,0,21640.0,1.0,4.0,21640,Multifamily LR (1-4),Low-Rise Multifamily
2468322.0,60.0,2010.0,1,1,0,66286.0,1.0,4.0,88043,Multifamily LR (1-4),Low-Rise Multifamily
9367205.0,313.0,2005.0,1,1,0,175880.0,1.0,7.0,207915,Multifamily MR (5-9),Mid-Rise Multifamily
1026041.0,7.0,1983.0,1,0,0,28567.0,1.0,4.0,35577,Multifamily LR (1-4),Low-Rise Multifamily
823032.0,6.0,2009.0,1,0,0,19386.0,1.0,4.0,27390,Multifamily LR (1-4),Low-Rise Multifamily
615328.0,4.0,1970.0,1,0,0,22000.0,1.0,3.0,20176,Multifamily LR (1-4),Low-Rise Multifamily
793061.0,6.0,1990.0,1,0,0,37091.0,1.0,4.0,37091,Multifamily LR (1-4),Low-Rise Multifamily
522791.0,4.0,1990.0,1,0,0,26012.0,0.0,3.0,30110,Multifamily LR (1-4),Low-Rise Multifamily
797170.0,12.0,2006.0,1,1,0,48179.0,1.0,6.0,41047,NonResidential,Self-Storage Facility
646505.0,5.0,1970.0,1,0,0,25300.0,1.0,4.0,25300,Multifamily LR (1-4),Low-Rise Multifamily
826416.0,6.0,1993.0,1,0,0,14502.0,1.0,4.0,26390,Multifamily LR (1-4),Low-Rise Multifamily
808968.0,18.0,1937.0,1,1,0,52325.0,1.0,1.0,52325,NonResidential,Warehouse
270838.0,10.0,1920.0,1,1,0,20600.0,1.0,4.0,20600,NonResidential,Other
819355.0,13.0,1960.0,1,1,0,49802.0,1.0,1.0,45842,NonResidential,Warehouse
652992.0,5.0,1972.0,1,1,0,31365.0,1.0,1.0,31365,NonResidential,Other
758009.0,26.0,1910.0,1,1,0,32100.0,1.0,1.0,32100,NonResidential,Other
1167888.0,41.0,1966.0,1,1,0,15400.0,1.0,1.0,20520,NonResidential,Warehouse
495481.0,3.0,1945.0,1,0,0,22972.0,1.0,1.0,22972,NonResidential,Warehouse
523614.0,9.0,1953.0,1,1,0,25649.0,1.0,1.0,24990,NonResidential,Warehouse
1318947.0,41.0,1951.0,1,1,0,22740.0,1.0,2.0,24000,NonResidential,Retail Store
3626432.0,96.0,1963.0,1,1,0,50628.0,1.0,1.0,100386,NonResidential,Warehouse
735908.0,17.0,1966.0,1,1,0,18470.0,1.0,1.0,24354,NonResidential,Distribution Center
847419.0,15.0,1959.0,1,1,0,24000.0,1.0,1.0,33600,NonResidential,Distribution Center
1694930.0,51.0,1974.0,1,1,0,20819.0,1.0,1.0,20819,NonResidential,Other
1429856.0,40.0,1967.0,1,1,0,19471.0,1.0,1.0,23296,NonResidential,Warehouse
